t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
428.68,2.992,1.314,1.407
429.21,3.092,2.126,4.668
430.21,3.046,1.358,4.668
430.72,3.012,1.314,4.668
431.23,3.121,2.126,4.668
432.56,3.037,1.314,4.668
433.1,3.042,1.314,1.407
433.64,3.066,2.126,4.668
434.47,3.041,1.314,4.67
435.01,2.995,1.314,1.407
435.53,3.116,2.126,4.668
436.36,3.066,2.126,4.675
436.86,2.989,1.393,2.062
437.38,3.066,2.126,4.668
437.89,3.064,2.126,4.67
438.4,2.987,1.427,1.609
438.91,3.025,1.329,4.668
439.42,3.09,1.771,4.668
439.94,3.074,2.126,4.668
440.99,2.999,1.314,4.668
441.57,2.991,1.427,1.609
442.1,3.082,2.126,4.668
442.9,3.003,1.314,4.668
443.41,2.99,1.314,1.407
444.02,3.064,2.126,4.668
444.74,3.023,1.314,4.67
445.29,2.985,1.314,1.407
445.81,3.112,2.126,4.668
446.34,2.993,1.314,4.668
446.92,2.985,1.314,1.407
447.45,3.112,2.126,4.668
448.64,3.056,2.126,4.672
449.15,3.009,1.343,3.058
449.66,3.021,1.314,4.67
450.17,3.004,1.329,4.67
450.69,3.122,2.126,4.668
451.6,3.021,1.314,4.67
452.16,2.991,1.314,1.407
452.71,3.126,2.126,4.668
453.38,3.0,1.314,4.668
453.97,2.991,1.4,2.062
454.5,3.108,2.126,4.668
455.49,2.995,1.314,4.668
456.0,3.049,1.314,4.67
456.51,3.116,2.126,4.668
457.79,3.024,1.314,4.668
458.35,2.986,1.418,2.062
458.89,3.113,2.126,4.668
459.65,3.064,2.126,4.672
460.16,2.986,1.314,1.407
460.68,3.107,1.771,4.668
461.19,3.081,1.771,4.67
461.7,3.109,2.126,4.668
462.2,3.038,1.32,4.67
462.74,2.987,1.389,1.458
463.26,3.08,2.126,4.668
464.21,3.012,1.314,4.67
464.76,2.987,1.314,1.407
465.28,3.082,2.126,4.668
465.79,3.069,2.126,4.67
466.3,3.017,1.314,3.058
466.8,3.087,2.126,4.668
467.31,3.06,2.126,4.67
467.82,2.996,1.554,2.248
468.34,3.078,2.126,4.668
468.85,3.06,1.589,4.668
469.36,2.996,1.434,2.062
469.89,3.106,2.126,4.668
470.73,3.036,1.314,4.67
471.27,3.045,1.4,2.062
471.83,3.06,2.126,4.668
472.56,3.059,2.126,4.67
473.07,2.995,1.402,2.062
473.58,3.044,1.314,4.672
474.1,3.027,1.349,4.672
474.61,3.066,2.126,4.668
