t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
520.65,3.05,1.314,4.675
521.48,3.049,1.771,4.668
521.99,3.032,1.771,4.67
522.56,3.049,1.314,1.407
523.07,3.065,1.314,4.668
523.58,3.065,1.314,4.67
524.12,3.05,1.314,4.67
524.93,3.049,2.126,4.668
525.44,3.007,2.126,4.668
525.95,3.049,1.314,4.67
527.25,3.049,1.314,3.058
527.76,3.007,1.314,4.668
528.26,3.011,1.314,4.67
528.8,3.05,1.314,4.67
529.74,3.049,2.126,4.668
530.25,3.007,2.126,4.67
530.76,3.046,1.314,4.67
531.73,3.049,2.126,4.668
532.24,3.007,2.126,4.668
532.75,3.05,1.314,4.67
534.52,3.049,1.314,1.407
535.03,3.007,1.314,4.672
535.54,3.017,1.314,4.672
536.05,3.049,2.126,4.668
536.56,3.007,2.126,4.67
537.07,3.05,1.314,4.67
538.35,3.049,1.314,3.058
538.86,3.007,1.314,4.67
539.37,3.012,1.314,4.67
539.89,3.05,1.314,4.67
540.59,3.049,2.126,4.668
541.1,3.007,1.314,4.668
541.61,3.012,1.314,4.67
542.12,3.05,1.314,4.67
543.43,3.049,1.327,1.407
543.95,3.065,1.353,4.668
544.46,3.012,1.322,4.67
544.99,3.05,1.314,4.67
546.6,3.049,1.414,2.062
547.13,3.065,1.314,4.668
547.64,3.012,1.314,4.67
548.15,3.05,1.314,4.67
549.27,3.049,1.314,3.058
549.78,3.007,1.314,4.672
550.29,3.057,1.314,4.672
550.8,3.049,1.343,3.058
551.31,3.007,1.314,4.67
551.82,3.052,1.314,4.67
552.33,3.049,1.771,4.668
552.84,3.007,2.126,4.67
553.36,3.05,1.314,4.67
554.73,3.049,2.126,4.668
555.24,3.007,2.126,4.67
555.76,3.05,1.314,4.67
556.63,3.049,2.126,4.668
557.14,3.007,2.126,4.67
557.66,3.05,1.314,4.67
558.52,3.049,2.126,4.668
559.03,3.007,2.126,4.67
559.55,3.05,1.314,4.67
560.35,3.049,2.126,4.668
560.86,3.007,2.126,4.668
561.37,3.05,1.314,4.67
562.69,3.049,2.126,4.668
563.2,3.008,1.314,4.67
563.71,3.035,1.314,4.67
564.23,3.05,1.314,4.67
565.08,3.049,1.314,3.058
565.59,3.008,2.126,4.67
566.1,3.049,1.314,4.67
566.67,3.049,1.771,4.668
567.18,3.033,1.771,4.672
567.69,3.049,1.314,4.672
568.2,3.049,1.314,4.668
568.71,3.012,1.327,4.67
569.22,3.049,1.343,3.058
569.73,3.008,1.314,4.672
570.25,3.046,1.314,4.672
570.76,3.049,2.126,4.668
571.27,3.033,1.771,4.675
571.8,3.049,1.408,2.062
572.33,3.066,1.329,4.668
572.84,3.033,1.318,4.668
573.36,3.05,1.314,4.67
574.64,3.049,1.314,3.058
575.15,3.008,2.126,4.668
575.67,3.049,1.399,2.062
576.2,3.066,1.314,4.668
576.71,3.012,1.314,4.67
577.24,3.05,1.314,4.67
578.25,3.049,1.413,2.062
578.78,3.066,1.314,4.668
579.29,3.012,1.361,4.67
579.81,3.05,1.314,4.67
581.43,3.05,1.427,1.508
581.94,3.066,1.314,4.668
582.45,3.012,1.356,4.67
582.97,3.05,1.314,4.67
584.36,3.05,1.343,3.058
584.86,3.066,1.314,4.67
585.38,3.012,1.314,4.67
585.89,3.05,1.314,4.67
586.87,3.049,1.314,3.058
587.38,3.008,1.314,4.67
587.89,3.033,1.314,4.67
588.41,3.05,1.314,4.67
588.94,3.05,2.126,4.668
589.45,3.008,2.126,4.675
589.96,3.05,1.314,4.675
590.76,3.05,2.126,4.668
591.27,3.008,2.126,4.672
591.79,3.05,1.314,4.672
592.65,3.05,1.771,4.668
593.16,3.008,2.126,4.668
593.67,3.05,1.314,4.668
595.71,3.05,1.327,1.407
596.23,3.008,1.314,4.67
596.74,3.012,1.314,4.67
597.26,3.051,1.314,4.67
598.03,3.05,2.126,4.668
598.54,3.033,1.771,4.672
599.07,3.05,1.407,2.062
599.6,3.008,2.126,4.668
600.16,3.05,1.314,1.407
600.68,3.008,1.314,4.67
601.19,3.033,1.314,4.67
601.69,3.05,2.126,4.668
602.2,3.027,2.126,4.668
602.72,3.05,1.314,4.67
604.62,3.05,1.314,1.407
605.14,3.008,1.314,4.675
605.65,3.012,1.314,4.675
606.16,3.05,1.314,4.675
606.67,3.066,1.335,4.672
607.18,3.012,1.332,4.672
607.69,3.05,1.314,4.672
608.2,3.066,1.325,4.668
608.71,3.048,1.314,4.67
609.22,3.051,1.314,4.67
610.05,3.05,2.126,4.668
610.56,3.008,2.126,4.67
611.07,3.05,1.314,4.67
611.58,3.05,1.771,4.668
612.09,3.033,1.771,4.672
612.6,3.051,1.314,4.672
613.19,3.05,1.771,4.668
613.7,3.033,1.314,4.672
614.23,3.05,1.314,1.407
614.74,3.066,1.361,4.668
615.25,3.012,1.323,4.67
615.77,3.051,1.314,4.67
617.43,3.05,1.314,1.407
617.94,3.008,2.126,4.668
618.52,3.05,1.314,1.407
619.04,3.066,1.314,4.668
619.55,3.012,1.358,4.67
620.06,3.051,1.314,4.67
621.32,3.05,1.314,1.407
621.83,3.066,1.314,4.668
622.34,3.012,1.358,4.67
622.86,3.051,1.314,4.67
624.08,3.05,1.314,3.058
624.59,3.066,1.314,4.668
625.1,3.012,1.314,4.67
625.63,3.051,1.314,4.67
626.87,3.05,1.314,1.407
627.39,3.066,1.314,4.668
627.9,3.012,1.314,4.67
628.42,3.051,1.314,4.67
629.39,3.05,2.126,4.668
629.9,3.008,2.126,4.675
630.41,3.051,1.314,4.675
631.08,3.05,1.771,4.668
631.59,3.033,1.771,4.675
632.1,3.05,1.343,3.058
632.61,3.008,1.314,4.672
633.12,3.03,1.314,4.672
633.69,3.05,1.314,1.407
634.21,3.066,1.364,4.668
634.72,3.012,1.329,4.67
635.24,3.051,1.314,4.67
637.14,3.05,1.314,1.407
637.65,3.008,1.314,4.675
638.16,3.012,1.314,4.675
638.67,3.051,1.314,4.675
639.27,3.05,2.126,4.668
639.78,3.008,1.771,4.672
640.29,3.051,1.314,4.672
640.88,3.05,1.32,4.668
641.39,3.033,1.771,4.67
641.9,3.05,1.314,4.67
642.41,3.05,1.771,4.668
642.92,3.033,1.771,4.672
643.43,3.05,1.314,4.672
643.94,3.066,1.319,4.668
644.46,3.053,1.771,4.668
644.98,3.051,1.314,4.67
645.99,3.05,1.314,3.058
646.5,3.008,2.126,4.672
647.01,3.05,1.314,4.672
647.75,3.05,1.771,4.668
648.26,3.033,1.771,4.672
648.81,3.05,1.314,1.407
649.33,3.008,1.314,4.67
649.84,3.012,1.314,4.67
650.35,3.05,2.126,4.668
650.86,3.008,2.126,4.672
651.37,3.051,1.314,4.672
652.35,3.05,2.126,4.668
652.86,3.008,1.32,4.675
653.38,3.051,1.314,4.675
654.19,3.05,2.126,4.668
654.7,3.033,1.771,4.67
655.21,3.05,1.314,4.672
655.72,3.066,1.318,4.67
656.23,3.061,1.314,4.67
656.75,3.051,1.314,4.67
657.58,3.05,2.126,4.668
658.09,3.008,2.126,4.672
658.67,3.05,1.314,1.407
659.19,3.008,1.314,4.672
659.7,3.03,1.314,4.672
660.21,3.05,2.126,4.668
660.72,3.008,2.126,4.672
661.23,3.05,1.314,4.672
661.74,3.063,1.314,4.668
662.25,3.053,1.314,4.675
662.76,3.05,1.314,4.675
663.27,3.05,1.771,4.668
663.78,3.008,2.126,4.668
664.3,3.051,1.314,4.67
665.35,3.05,1.314,3.058
665.86,3.066,1.314,4.668
666.38,3.012,1.314,4.67
666.89,3.051,1.314,4.67
668.25,3.05,1.314,1.407
668.78,3.066,1.314,4.668
669.29,3.012,1.314,4.67
669.8,3.051,1.314,4.67
670.7,3.05,2.126,4.668
671.21,3.008,1.314,4.668
671.72,3.008,1.314,4.67
672.23,3.051,1.314,4.67
673.25,3.05,2.126,4.668
673.76,3.008,1.314,4.668
674.27,3.012,1.314,4.67
674.78,3.051,1.314,4.67
676.0,3.05,1.397,2.062
676.52,3.008,1.314,4.67
677.03,3.013,1.314,4.67
677.54,3.051,1.314,4.67
678.32,3.05,2.126,4.668
678.83,3.008,2.126,4.67
679.35,3.051,1.314,4.67
680.28,3.05,2.126,4.668
680.79,3.008,2.126,4.672
681.3,3.051,1.314,4.672
681.89,3.05,1.771,4.668
682.4,3.033,1.771,4.67
682.91,3.05,1.596,2.062
683.43,3.008,1.314,4.675
683.93,3.013,1.314,4.675
684.44,3.05,1.314,4.675
684.95,3.05,1.79,4.668
685.46,3.033,1.771,4.672
685.97,3.05,1.314,4.672
686.48,3.066,1.336,4.672
686.99,3.013,1.359,4.672
687.51,3.05,1.314,1.407
688.03,3.008,1.314,4.675
688.54,3.013,1.314,4.675
689.05,3.05,1.314,4.675
689.56,3.062,1.314,4.668
690.07,3.033,1.771,4.668
690.58,3.051,1.314,4.668
691.72,3.05,2.126,4.668
692.24,3.008,1.314,4.668
692.75,3.017,1.314,4.668
693.26,3.051,1.314,4.668
694.85,3.05,1.314,3.058
695.36,3.008,1.314,4.668
695.87,3.013,1.314,4.668
696.38,3.051,1.314,4.668
697.53,3.05,1.314,3.058
698.04,3.009,1.314,4.672
698.55,3.059,1.314,4.672
699.06,3.051,1.314,4.672
699.73,3.05,2.126,4.668
700.24,3.028,2.126,4.67
700.75,3.051,1.314,4.67
701.61,3.05,2.126,4.668
702.12,3.009,2.126,4.67
702.63,3.051,1.314,4.67
703.67,3.05,2.126,4.668
704.18,3.009,2.126,4.668
704.69,3.025,1.314,4.67
705.22,3.051,1.314,4.67
706.33,3.05,1.314,3.058
706.84,3.009,1.314,4.67
707.35,3.057,1.314,4.67
707.86,3.05,1.314,4.67
708.37,3.05,1.771,4.668
708.88,3.009,1.771,4.675
709.39,3.05,1.314,4.675
709.9,3.05,1.771,4.668
710.41,3.021,1.771,4.67
710.93,3.051,1.314,4.67
711.78,3.05,2.126,4.668
712.29,3.009,2.126,4.67
712.81,3.051,1.314,4.67
713.84,3.05,2.126,4.668
714.35,3.009,2.126,4.675
714.86,3.051,1.314,4.675
715.57,3.05,2.126,4.668
716.08,3.009,2.126,4.668
716.61,3.051,1.314,4.668
718.03,3.05,1.314,3.058
718.54,3.009,1.314,4.67
719.05,3.009,1.314,4.67
719.56,3.05,1.314,4.67
720.07,3.05,1.771,4.668
720.57,3.009,2.126,4.668
721.09,3.051,1.314,4.67
722.8,3.051,1.314,3.058
723.31,3.009,1.314,4.668
723.82,3.013,1.314,4.67
724.34,3.051,1.314,4.67
725.64,3.051,1.343,3.058
726.16,3.009,1.314,4.668
726.67,3.013,1.314,4.668
727.18,3.051,1.314,4.668
728.16,3.051,2.126,4.668
728.67,3.028,2.126,4.675
729.18,3.051,1.314,4.675
729.79,3.051,1.771,4.668
730.3,3.009,1.32,4.668
730.81,3.051,1.314,4.67
732.18,3.051,2.126,4.668
732.69,3.009,2.126,4.675
733.21,3.051,1.314,4.675
734.04,3.051,2.092,4.668
734.55,3.034,1.771,4.67
735.1,3.051,1.434,2.062
735.63,3.009,1.314,4.672
736.14,3.054,1.314,4.675
736.65,3.051,1.771,4.668
737.16,3.034,1.771,4.672
737.67,3.051,1.314,3.058
738.17,3.067,1.328,4.67
738.69,3.013,1.314,4.672
739.2,3.051,2.126,4.668
739.71,3.009,2.126,4.67
740.26,3.051,1.314,1.407
740.77,3.009,1.314,4.672
741.28,3.038,1.314,4.675
741.79,3.051,1.771,4.668
742.3,3.034,1.771,4.67
742.81,3.051,1.343,3.058
743.32,3.009,1.314,4.675
743.83,3.023,1.314,4.675
744.34,3.051,1.314,4.675
744.85,3.067,1.315,4.67
745.36,3.013,1.322,4.672
745.9,3.051,1.314,1.407
746.42,3.067,1.314,4.67
746.92,3.013,1.314,4.67
747.44,3.051,1.314,4.67
748.15,3.051,2.126,4.668
748.66,3.009,2.126,4.668
749.17,3.038,1.314,4.67
749.69,3.051,1.314,4.67
750.63,3.051,1.314,3.058
751.14,3.067,1.314,4.668
751.64,3.013,1.336,4.67
752.16,3.052,1.314,4.67
754.07,3.051,1.314,1.407
754.59,3.009,1.314,4.672
755.1,3.034,1.314,4.672
755.61,3.051,2.126,4.668
756.12,3.009,1.314,4.668
756.63,3.021,1.314,4.67
757.17,3.052,1.314,4.67
758.74,3.051,1.314,1.407
759.26,3.067,1.314,4.668
759.77,3.013,1.314,4.67
760.29,3.052,1.314,4.67
761.5,3.051,1.314,3.058
762.01,3.009,1.314,4.67
762.52,3.015,1.314,4.67
763.03,3.051,2.126,4.668
763.54,3.009,2.126,4.67
764.06,3.051,1.314,4.67
765.19,3.051,2.126,4.668
765.7,3.009,2.126,4.672
766.21,3.051,1.314,4.672
766.73,3.067,1.323,4.67
767.24,3.034,1.771,4.67
767.75,3.052,1.314,4.67
768.91,3.051,1.314,3.058
769.42,3.009,1.314,4.67
769.93,3.034,1.314,4.67
770.45,3.052,1.314,4.67
771.23,3.051,2.126,4.668
771.74,3.009,2.126,4.67
772.25,3.051,1.314,4.67
772.76,3.051,1.79,4.668
773.27,3.044,1.314,4.672
773.78,3.051,1.343,3.058
774.29,3.009,1.314,4.67
774.8,3.029,1.314,4.672
775.31,3.051,2.126,4.668
775.82,3.009,2.126,4.672
776.34,3.052,1.314,4.672
777.1,3.051,2.126,4.668
777.61,3.027,1.771,4.67
778.19,3.051,1.314,1.407
778.71,3.009,1.314,4.67
779.22,3.013,1.314,4.67
779.73,3.052,1.314,4.67
780.23,3.051,2.126,4.668
780.74,3.009,2.126,4.672
781.26,3.052,1.314,4.672
782.17,3.051,2.126,4.668
782.68,3.009,2.126,4.67
783.2,3.052,1.314,4.67
784.32,3.051,2.126,3.595
784.83,3.009,1.314,4.668
785.34,3.025,1.314,4.67
785.86,3.052,1.314,4.67
786.5,3.051,2.126,4.668
787.01,3.009,1.314,4.668
787.52,3.021,1.314,4.67
788.04,3.052,1.314,4.67
788.81,3.051,2.126,4.668
789.32,3.009,1.314,4.668
789.83,3.032,1.314,4.67
790.36,3.052,1.314,4.67
791.29,3.051,2.126,4.668
791.8,3.009,2.126,4.67
792.31,3.035,1.314,4.67
792.83,3.052,1.314,4.67
793.46,3.051,2.126,4.668
793.97,3.009,2.159,4.672
794.48,3.052,1.314,4.672
795.04,3.051,1.314,4.668
795.55,3.009,1.314,4.672
796.08,3.052,1.314,4.672
796.76,3.051,2.126,4.668
797.26,3.009,2.126,4.668
797.78,3.052,1.314,4.67
799.3,3.051,1.314,3.058
799.81,3.009,1.314,4.67
800.32,3.034,1.314,4.67
800.83,3.052,1.314,4.67
801.64,3.051,2.126,4.668
802.15,3.009,2.126,4.67
802.66,3.051,1.314,4.67
803.54,3.051,2.126,4.668
804.05,3.029,2.126,4.675
804.56,3.052,1.314,4.675
805.29,3.051,1.771,4.668
805.8,3.034,1.781,4.672
806.38,3.051,1.395,2.062
806.91,3.009,1.314,4.672
807.42,3.05,1.314,4.672
807.92,3.051,1.314,3.058
808.43,3.009,1.314,4.675
808.94,3.058,1.314,4.675
809.45,3.051,1.314,3.058
809.96,3.009,1.314,4.672
810.47,3.017,1.314,4.672
810.99,3.051,1.314,1.407
811.5,3.067,1.314,4.668
812.02,3.013,1.314,4.67
812.53,3.052,1.314,4.67
813.64,3.051,1.314,3.058
814.15,3.009,2.126,4.672
814.66,3.051,1.314,4.672
815.25,3.051,1.771,4.668
815.76,3.009,2.126,4.668
816.27,3.052,1.314,4.67
817.7,3.051,1.343,3.058
818.21,3.067,1.314,4.668
818.73,3.014,1.386,4.668
819.24,3.052,1.314,4.668
820.79,3.051,1.403,2.062
821.32,3.067,1.314,4.668
821.83,3.014,1.36,4.67
822.34,3.052,1.314,4.67
823.5,3.051,1.314,1.407
824.03,3.067,1.314,4.668
824.54,3.014,1.362,4.67
825.06,3.052,1.314,4.67
826.47,3.051,1.314,1.407
826.98,3.067,1.314,4.67
827.49,3.014,1.314,4.67
828.01,3.052,1.314,4.67
828.86,3.051,2.126,4.668
829.37,3.009,1.314,4.668
829.88,3.014,1.314,4.67
830.4,3.052,1.314,4.67
831.9,3.051,1.478,1.609
832.42,3.009,1.314,4.672
832.93,3.026,1.314,4.672
833.52,3.051,1.314,1.407
834.05,3.009,1.314,4.672
834.56,3.014,1.314,4.672
835.07,3.052,1.314,4.672
835.63,3.051,1.314,3.058
836.14,3.009,1.314,4.668
836.65,3.014,1.314,4.67
837.18,3.052,1.314,4.67
838.08,3.051,1.314,3.058
838.58,3.009,1.314,4.668
839.09,3.014,1.314,4.67
839.64,3.052,1.314,4.67
840.89,3.051,1.377,1.458
841.41,3.01,1.314,4.67
841.92,3.014,1.314,4.67
842.43,3.052,1.314,4.67
843.06,3.102,1.314,1.407
843.56,3.271,1.314,1.407
844.07,3.354,1.314,1.407
844.57,3.437,1.314,1.407
845.08,3.526,1.314,1.407
845.58,3.617,1.314,1.407
846.09,3.732,1.314,1.407
846.6,3.833,1.314,1.407
847.11,3.931,1.314,1.407
847.62,4.041,1.314,1.407
