cell_id,centroid_x,centroid_y,reddot,blackdot,score
1923,2751.65,3524.94,0,0,0.0000
1924,2711.40,3590.30,NaN,NaN,NaN
1925,2903.64,3775.27,NaN,NaN,NaN
1926,2597.62,3900.15,NaN,NaN,NaN
1927,2967.92,3920.66,0,0,0.0000
1928,2833.32,3538.07,0,0,0.0000
1929,2877.80,3516.97,0,0,0.0000
1930,2696.30,3820.44,2,3,0.0000
1931,2784.94,3542.25,NaN,NaN,NaN
1932,2937.58,3903.18,0,0,0.0000
1933,2741.43,3314.97,0,0,0.0000
1934,2638.55,3684.64,NaN,NaN,NaN
1935,2680.74,3962.06,NaN,NaN,NaN
1936,2916.67,3715.45,NaN,NaN,NaN
1937,2936.21,3526.32,0,0,0.0000
1938,2942.30,3691.44,NaN,NaN,NaN
1939,2946.71,3647.48,NaN,NaN,NaN
1940,2830.91,3662.21,0,0,0.0000
1941,2684.40,3695.09,NaN,NaN,NaN
1942,2685.93,3523.71,0,0,0.0000
1943,2596.16,3960.65,0,0,0.0000
1944,2669.68,3605.32,2,3,0.0000
1945,2720.58,3710.56,NaN,NaN,NaN
1946,2853.38,3625.54,0,0,0.0000
1947,2940.54,3962.88,0,0,0.0000
1948,2912.06,3614.04,NaN,NaN,NaN
1949,2690.21,3776.16,0,0,0.0000
1950,2659.29,3657.50,NaN,NaN,NaN
1951,2705.76,3664.56,NaN,NaN,NaN
1952,2876.79,3834.57,NaN,NaN,NaN
1953,3029.48,3594.06,0,0,0.0000
1954,3301.34,3245.32,0,0,0.0000
1955,3930.21,3281.96,0,0,0.0000
1956,3381.33,3330.59,3,7,2.3333
1957,3925.79,3381.86,NaN,NaN,NaN
1958,3455.99,3204.08,0,0,0.0000
1959,3451.17,3394.61,NaN,NaN,NaN
1960,3458.19,3287.57,NaN,NaN,NaN
1961,3330.60,3354.91,0,0,0.0000
1962,3397.38,3821.71,2,3,0.0000
1963,3372.56,3717.74,0,0,0.0000
1964,3412.58,3757.08,NaN,NaN,NaN
